title; text; author
Rock Show; What's That Man Holding In His Hand?||He Looks A Lot Like A Guy I Knew Way Back When||Its Silly Willy With Philly Band||Could Be . . . . . Oo-Ee . . . . . .||What's That Man Movin' Cross The Stage?||It Looks A Lot Like The One Used By Jimmy Page||Its Like A Relic From A Different Age||Could Be . . . . . Oo-Ee . . . . . .||If There's Rock Show||At The Concertgebow||They're Got Long Hair||At The Madison Square||You've Got Rock And Roll||At The Hollywood Bowl,||We'll Be There . . . . . . Oo Yeah . . . . . . .||The Lights Go Down - They're Back In Town O.K.||Behind The Stacks You Glimpse An Axe||The Tension Mounts You Score An Ounce Ole!||Temperatures Rise As You See The White Of Their Eyes||If There's Rock Show||At The Concertgebow||You're Got Long Hair||At The Madison Square||They've Got Rock And Roll||At The Hollywood Bowl,||We'll Be There . . . . . . Oo Yeah . . . . . . .||In My Green Metal Suit I'm Preparing To Shoot Up The City||And The Ring At The End Of My Nose Makes Me Look Rather Pretty||Its A Pity There's Nobody Here To Witness The End||Save For My Dear Old Friend And Confidante - Madamoiselle Kitty||What's That Man Movin' To And Fro?||That Decibel Meter Doesn't Seem To Be Reading Low.||But They Was Louder At The Rainbow||Could Be . . . . . Oo-Ee . . . . . .||If There's Rock Show||At The Concertgebow||They're Got Long Hair||At The Madison Square||You Got Rock And Roll||At The Hollywood Bowl,||We'll Be There . . . . . . Oo Yeah . . . . . . .||If There's Rock Show . . . . . . .||If There's Rock Show . . . . . . .||If There's Rock Show . . . . . . .||; 0
The Back Seat Of My Car; Speed along the highway,||Honey, i want it my way.||But listen to her daddy's song,||Don't stay out too long.||Oo, we're just busy hiding,||Sitting in the back seat of my car.||Looking for a ride and all about,||Looking for a ride in and out of town,||Strolling around and all about,||Looking for a ride in and out of...||The laser lights are pretty,||We may end up in mexico city.||But listen to her daddy's song,||Making love is wrong.||Oo, we're just busy riding,||Sitting in the back seat of my car.||Oh,oh,....||Pah-pah-pah-pah-pah-pah,||Pah-pah-pah-pah-pah-pah-pah.||For we was only hiding,||Sitting in the back seat of my car.||Yeah, .||And when we finished driving,||We can say we were late in arriving.||And listen to her daddy's song,||We believe that we can't be wrong, yeah!||Oh-oh, we believe that we can't be wrong,||Oh-oh, we believe that we can't be wrong,||We can make it to mexico city,||Sitting in the back seat of my car.||Oh,oh,...||Oh-oh, we believe that we can't be wrong,||Oh-oh, we believe that we can't be wrong,||Oh-oh, we believe that we can't be wrong,||Oh-oh, we believe that we can't be wrong,||Oh-oh, we believe that we can't be wrong,||Oh-oh, we believe that we can't be wrong,||No, no, no, ...||We believe we can't be wrong,||Yeah! yeah! yeah!||Oh-oh, oh-oh, yeah, oh, yeah.||; 0
Girlfriend; Girlfriend i'm gonna tell your boyfriend||Tell him exactly what you're going||Tell him what you do to me||Late at night when the wind is free||Girlfriend||Girlfriend i'm show your boyfriend||Show him the letters i've been saving||Show him how you feel inside||Then our love couldn't be denied||And we're gonna have to tell him||You'll only be a girlfriend of mine||Till the river stop a-flowin'||Till the wind doesn't wanna blow||Till the flowers stop a-growin'||Till my love doesn't want to know||Girlfriend we'd better tell your boyfriend||Tell him exactly what we're doing||Tell him what he needs to know||Or he may never let you go||Yes, we're gonna have to tell him||You'll only be a girlfriend of mine||Till the river stop a-flowin'||Till the wind doesn't wanna blow||Till the flowers stop a-growin'||Till the ocean's a sea of snow||; 0
Waterfalls; Don't Go Jumping Waterfalls||Please Keep To The Lake||People Who Jump Waterfalls||Sometimes Cam Make Mistakes||And I Need Love, Yeah I Need Love||Like A Second Needs An Hour||Like A Raindrop Needs A Shower||Yeah I Need Love Every Minute Of The Day||And It Wouldn't Be The Same||If You Ever Should Decide To Go Away||And I Need Love, Yeah I Need Love||Like A Castle Needs A Tower||Like A Garden Needs A Flower||Yeah I Need Love Every Minute Of The Day||And It Wouldn't Be The Same||If You Ever Should Decide To Go Away||Don't Go Chasing Polar Bears||In The Great Unknown||Some Big Friendly Polar Bear||Might Want To Take You Home||And I Need Love, Yeah I Need Love||Like A Second Needs An Hour||Like A Raindrop Needs A Shower||Yeah I Need Love Every Minute Of The Day||And It Wouldn't Be The Same||If You Ever Should Decide To Go Away||Don't Run After Motor Cars||Please Stay On The Side||Someone's Glossy Motor Car||Might Take You For A Ride||And I Need Love, Yeah I Need Love||Like A Castle Needs A Tower||Like A Garden Needs A Flower||Yeah I Need Love, Said I Need Love||Like A Raindrop Needs A Shower||Like A Second Needs An Hour||Every Minute Of The Day||And It Wouldn't Be The Same||If You Ever Should Decide To Go Away||Don't Go Jumping Waterfalls||Please Keep To The Lake||; 0
Tomorrow; Oh, baby, don't let me down tomorrow,||Holding hands we both abandon sorrow,||Oh, for a chance to get away tomorrow.||Hey, baby's got a lazy dday on sunday,||Here's a pound, we hang around'til monday,||Oh, baby don't you let me down on sunday.||Bring a bag of bread and cheese and find a shady spot beneath the trees.||Catch abreath of country air and run your pretty fingers thro' my hair.||Tomorrow, when we both abandon sorrow.||Oh, baby, don't you let me down tomorrow,||Thro' the week we beg and steal and borrow.||Oh, for a chance to get away tomorrow.||Honey, pray for sunny skies so I can speak to rainbows in your eyes.||Let's just hope the weather man is feeling fine and doesn't spoil our plan.||Tomorrow, when we both abandon sorrow.||Oh, baby, don't you let me down tomorrow,||Holding hands we both abandon sorrow.||Oh, baby, don't let me down tomorrow.||Oh, for a chance to get away tomorrow.||Baby, don't let me down tomorrow,||baby, don't let me down tomorrow.||Oh, don't let me down,||Baby, don't let me down tomorrow.||Baby's, don't let, let me down tomorrow,||baby, don't let me down tomorrow.||; 0
Too Many People; Too many people going underground,||Too many reaching for a piece of cake.||Too many people pulled and pushed around,||Too many waiting for that lucky break.||That was your first mistake,||You took your lucky break and broke it in two.||Now what can be done for you?||You broke it in two.||Too many people sharing party lines,||Too many people ever sleeping late.||Too many people paying parking fines,||Too many hundred people losing weight.||That was your first mistake,||You took your lucky break and broke it in two.||Now what can be done for you?||You broke it in two.||Mm-mm-uh-uh.||Uh!||Too many people preaching practices,||Don't let 'em tell you what you wanna be.||Too many people holding back,||This is crazy, and baby, it's not like me.||That was your last mistake,||I find my love awake and waiting to be.||Now what can be done for you?||She's waiting for me||; 0
Call Me Back Again; Well When I, When I Was||Just A Little Baby Boy||Every Night I Would Call||Your Number Brought Me Joy.||I Called Your House, Every Night Since Then||But I Ain't Never, No No Never||Heard You Calling Me||Come On And Call Me Back Again . . . . .||Call Me Back Again.||I've Heard Your Name Every Night Since Then||But I Ain't Never, No No Never . . . . .||Well When I, When I Was||Just A Little Baby Boy||Every Night, Every Night||I Would Call Because Your Number||Brought Me Joy||Oh - I've Called Your Name||Every Night Since Then,||But I Ain't Never, No No No No Never||Heard You Calling Me||Come On And Call Me Back Again.||Call Me Back Again.||; 0
Tug Of War; It's A Tug Of War||What With One Thing And Another||It's A Tug Of War||We Expected More||But With One Thing And Another||We Were Trying To Outdo Each Other||In A Tug Of War||In Another World||In Another World We Could||Stand On Top Of The Mountain||With Our Flag Unfurled||In A Time To Come||In A Time To Come We Will Be||Dancing To The Beat Played||On A Different Drum||It's A Tug Of War||Though I Know I Mustn't Grumble||It S A Tug Of War||But I Can't Let Go||If I Do You'll Take A Tumble||And The Whole Thing Is Going To Crumble||It's A Tug Of War||Pushing Pushing, Pulling Puliing||Pushing And Pulling||In Years To Come They May Discover||What The Air We Breathe And The Life We Lead||Are All About||But It Won't Be Soon Enough||Soon Enough For Me||No It Won't Be Soon Enough||Soon Enough For Me||In Another World We Couid||Stand On Top Of The Mountain||With Our Flag Unfurled||In A Time To Come We Willbe||Dancing To The Beat Played||On A Different Drum||We Will Be Dancing To The Beat||Played On A Different Drum||We Will Be Dancing To The Beat||Played On A Different Drum||It's A Tug Of War, A Tug Of War||A Tug Of War||What With One Thing And Another||It's A Tug Of War||We Expected More||But With One Thing And Another||In A Tug Of War||Pushing Pushing, Pulling Pulling||Pushing And Pulling||; 0
Bip Bop; Bip bop, bip bip bop||Bip bop, bip bip band||Dig your bottom dollar||put it in your hand||Try to hang out||underneath the stand||Put your hands together||gonna see a band||Treat me like a good boy||Treat me like a man||Take me hair and curlers||But treat me like a man||; 0
No More Lonely Nights; I can wait another day until I call you||You've only got my heart on a string||And everything a'flutter||But another lonely night might take forever||We've only got each other to blame||It's all the same to me love||'Cause I know what I feel to be right||No more lonely nights||No more lonely nights||You my guiding light||Day or night I'm always there||May I never miss the thrill of being near you||And if it takes a couple of years||To turn your tears to laughter||I will do what I feel to be right||No more lonely nights (never be another)||No more lonely nights||You my guiding light||Day or night I'm always there||And I won't go away until you tell me so||No, I'll never go away||Yes, I know what I feel to be right||No more lonely nights (never be another)||No more lonely nights||You my guiding light||Day or night I'm always there||And I won't go away until you tell me so||No, I'll never go away||And I won't go away until you tell me so||No, I'll never go away||No more lonely nights||; 0
Getting Closer; Say You Don't Love Him, My Salamander.||Why Do You Need Him?||Oh No, Don't Answer, Oh No.||I'm Getting Closer,||I'm Getting Closer To Your Heart.||Keeping Ahead Of The Rain On The Road,||Watching My Windscreen Wipers.||Radio Play Me A Danceable Ode,||Cattle Beware Of Snipers.||When Will You See Me, My Salamander?||Now Don't Try To Tell Me||Oh No, Don't Answer, Oh No.||L'm Getting Closer,||I'm Getting Closer To Your Heart.||Hitting The Chisel And Making A Joint,||Glueing My Fingers Together.||Radio Play Me A Song With A Point,||Sailor Beware Of Weather.||L'm Getting Closer, My Salamander.||Well When Will We Be There?||Ah No, Don't Answer, Oh No.||L'm Getting Closer,||I'm Getting Closer To Your Heart.||I'm Getting Closer To Your Heart.||I'm Getting Closer To Your Heart.||; 0
We're Open Tonight; We're open tonight for fun||So bring all your friends, come on.||We're open tonight, come one, come all.||We're opening all our doors,||We're clearing back all the floors.||We're open tonight, come one, come all.||Ooh. Whoo.||Come one, come all.||We're open tonight.||; 0
Spin It On; (This is it)||Spin it on, don't stop. Take it back to the top.||'Cos I gotwhole lotta love for you||I wanna spin it on. Spin it on!||Off to the flicks with the piddle in her nicks, to the fair with her hair||in curlers.||Their cousins didn't get all down to the pleasure dome||Their cousins didn't send their night in an aircraft hanger.||Memories . . .!||Spin it on, don't stop. Take it back to the top.||'Cos I got whole lotta love for you||That's why I wanna spin it on. Spin it on! Spin it on!||Spin it on!||Spin it on, don't stop. Take it back to the top||'Cos I got whole lotta love for you||That's why I wanna spin it on. Spin it on!||Off to the fields with a missionary's zeal for the life||of the wife of the farmer||Their cousins didn't get all down to the billiard hall||Their cousins didn't spend their time on a pinball table.||Memories . . .!||Spin it on, don't stop. Take it back to the top||'Cos I got whole lotta love for you.||I wanna spin it on. Spin it on!||Spin it on! Spin it on! I wanna spin it on! I wanna spin it on!||Spin it on! Don't Stop! Take it back to the top!||'Cos I got a whole lotta for you!||; 0
Again And Again And Again; Now you don't wanna be the little woman||No you don't want to be the little woman||I love. No, no, no, no. I love.||Now you don't wanna stay in my school||You don't wanna be the one that's cool.||You don't wanna be the little woman I love.||You're up all night and we can let it hang out right. (Yeah!)||I said good-bye to all my expectations the day you walked out of my life.||Winter time is coming now||Gimme a sign if you can somehow.||Make it clear where you're heading for||Will I see you someday at my door?||Taking it all into consideration||Love's a game I never win.||I've been in very simil'r situations,||Again and again and again.||Oh, no. Now you don't wanna be the little woman||No, you don't want to be the little woman||I love. No, no, no, no. I love.||Now you don't wanna stay in my home||You just wanna be on your own.||You don't wanna be the little woman I love.||Take it away!||[guitar solo]||Ah, yeah!||Well things were fine all the summer long||Then things changed, so where did we go wrong?||We can run but we cannot hide||In the greener grass on the other side.||Taking it all into consideraton,||Love's a game I never win.||I've been in very simil'r situations,||Again and again and again.|| Again and again and again...||; 0
